route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
35A_1,FULLW,35A_1_PM_9,,,,shape_1702
35A_1,FULLW,35A_1_PM_10,,,,shape_1703
35A_1,FULLW,35A_1_PM_11,,,,shape_1704
35A_1,FULLW,35A_1_PM_12,,,,shape_1705
35A_1,FULLW,35A_1_PM_13,,,,shape_1706
35A_1,FULLW,35A_1_PM_14,,,,shape_1707
35A_2,FULLW,35A_2_PM_1,,,,shape_1708
35A_2,FULLW,35A_2_PM_2,,,,shape_1709
35A_2,FULLW,35A_2_PM_3,,,,shape_1710
35A_2,FULLW,35A_2_PM_4,,,,shape_1711
35A_2,FULLW,35A_2_PM_5,,,,shape_1712
35A_2,FULLW,35A_2_PM_6,,,,shape_1713
35A_2,FULLW,35A_2_PM_7,,,,shape_1714
35A_2,FULLW,35A_2_PM_8,,,,shape_1715
35A_2,FULLW,35A_2_PM_9,,,,shape_1716
35A_2,FULLW,35A_2_PM_10,,,,shape_1717
35A_2,FULLW,35A_2_PM_11,,,,shape_1718
35A_2,FULLW,35A_2_PM_12,,,,shape_1719
35A_2,FULLW,35A_2_PM_13,,,,shape_1720
35A_2,FULLW,35A_2_PM_14,,,,shape_1721
35B_1,FULLW,35B_1_PM_1,,,,shape_1722
35B_1,FULLW,35B_1_PM_2,,,,shape_1723
35B_1,FULLW,35B_1_PM_3,,,,shape_1724
35B_1,FULLW,35B_1_PM_4,,,,shape_1725
35B_1,FULLW,35B_1_PM_5,,,,shape_1726
35B_1,FULLW,35B_1_PM_6,,,,shape_1727
35B_1,FULLW,35B_1_PM_7,,,,shape_1728
35B_1,FULLW,35B_1_PM_8,,,,shape_1729
35B_1,FULLW,35B_1_PM_9,,,,shape_1730
35B_1,FULLW,35B_1_PM_10,,,,shape_1731
35B_1,FULLW,35B_1_PM_11,,,,shape_1732
35B_1,FULLW,35B_1_PM_12,,,,shape_1733
35B_1,FULLW,35B_1_PM_13,,,,shape_1734
35B_1,FULLW,35B_1_PM_14,,,,shape_1735
35B_2,FULLW,35B_2_PM_1,,,,shape_1736
35B_2,FULLW,35B_2_PM_2,,,,shape_1737
35B_2,FULLW,35B_2_PM_3,,,,shape_1738
35B_2,FULLW,35B_2_PM_4,,,,shape_1739
35B_2,FULLW,35B_2_PM_5,,,,shape_1740
35B_2,FULLW,35B_2_PM_6,,,,shape_1741
35B_2,FULLW,35B_2_PM_7,,,,shape_1742
35B_2,FULLW,35B_2_PM_8,,,,shape_1743
35B_2,FULLW,35B_2_PM_9,,,,shape_1744
35B_2,FULLW,35B_2_PM_10,,,,shape_1745
35B_2,FULLW,35B_2_PM_11,,,,shape_1746
35B_2,FULLW,35B_2_PM_12,,,,shape_1747
35B_2,FULLW,35B_2_PM_13,,,,shape_1748
35B_2,FULLW,35B_2_PM_14,,,,shape_1749
36_1,FULLW,36_1_PM_1,,,,shape_1750
36_1,FULLW,36_1_PM_2,,,,shape_1751
36_1,FULLW,36_1_PM_3,,,,shape_1752
36_1,FULLW,36_1_PM_4,,,,shape_1753
36_1,FULLW,36_1_PM_5,,,,shape_1754
36_1,FULLW,36_1_PM_6,,,,shape_1755
36_1,FULLW,36_1_PM_7,,,,shape_1756
36_1,FULLW,36_1_PM_8,,,,shape_1757
36_1,FULLW,36_1_PM_9,,,,shape_1758
36_1,FULLW,36_1_PM_10,,,,shape_1759
36_1,FULLW,36_1_PM_11,,,,shape_1760
36_1,FULLW,36_1_PM_12,,,,shape_1761
36_1,FULLW,36_1_PM_13,,,,shape_1762
36_1,FULLW,36_1_PM_14,,,,shape_1763
36_1,FULLW,36_1_PM_15,,,,shape_1764
36_2,FULLW,36_2_PM_1,,,,shape_1765
36_2,FULLW,36_2_PM_2,,,,shape_1766
36_2,FULLW,36_2_PM_3,,,,shape_1767
36_2,FULLW,36_2_PM_4,,,,shape_1768
36_2,FULLW,36_2_PM_5,,,,shape_1769
36_2,FULLW,36_2_PM_6,,,,shape_1770
36_2,FULLW,36_2_PM_7,,,,shape_1771
36_2,FULLW,36_2_PM_8,,,,shape_1772
36_2,FULLW,36_2_PM_9,,,,shape_1773
36_2,FULLW,36_2_PM_10,,,,shape_1774
36_2,FULLW,36_2_PM_11,,,,shape_1775
36_2,FULLW,36_2_PM_12,,,,shape_1776
36_2,FULLW,36_2_PM_13,,,,shape_1777
36_2,FULLW,36_2_PM_14,,,,shape_1778
36_2,FULLW,36_2_PM_15,,,,shape_1779
37_1,FULLW,37_1_PM_1,,,,shape_1780
37_1,FULLW,37_1_PM_2,,,,shape_1781
37_1,FULLW,37_1_PM_3,,,,shape_1782
37_1,FULLW,37_1_PM_4,,,,shape_1783
37_1,FULLW,37_1_PM_5,,,,shape_1784
37_1,FULLW,37_1_PM_6,,,,shape_1785
37_1,FULLW,37_1_PM_7,,,,shape_1786
37_1,FULLW,37_1_PM_8,,,,shape_1787
37_1,FULLW,37_1_PM_9,,,,shape_1788
37_1,FULLW,37_1_PM_10,,,,shape_1789
37_1,FULLW,37_1_PM_11,,,,shape_1790
37_1,FULLW,37_1_PM_12,,,,shape_1791
37_1,FULLW,37_1_PM_13,,,,shape_1792
37_1,FULLW,37_1_PM_14,,,,shape_1793
37_1,FULLW,37_1_PM_15,,,,shape_1794
37_1,FULLW,37_1_PM_16,,,,shape_1795
37_1,FULLW,37_1_PM_17,,,,shape_1796
37_1,FULLW,37_1_PM_18,,,,shape_1797
37_1,FULLW,37_1_PM_19,,,,shape_1798
37_2,FULLW,37_2_PM_1,,,,shape_1799
37_2,FULLW,37_2_PM_2,,,,shape_1800
37_2,FULLW,37_2_PM_3,,,,shape_1801
37_2,FULLW,37_2_PM_4,,,,shape_1802
37_2,FULLW,37_2_PM_5,,,,shape_1803
37_2,FULLW,37_2_PM_6,,,,shape_1804
37_2,FULLW,37_2_PM_7,,,,shape_1805
37_2,FULLW,37_2_PM_8,,,,shape_1806
37_2,FULLW,37_2_PM_9,,,,shape_1807
37_2,FULLW,37_2_PM_10,,,,shape_1808
37_2,FULLW,37_2_PM_11,,,,shape_1809
37_2,FULLW,37_2_PM_12,,,,shape_1810
37_2,FULLW,37_2_PM_13,,,,shape_1811
37_2,FULLW,37_2_PM_14,,,,shape_1812
37_2,FULLW,37_2_PM_15,,,,shape_1813
37_2,FULLW,37_2_PM_16,,,,shape_1814
37_2,FULLW,37_2_PM_17,,,,shape_1815
37_2,FULLW,37_2_PM_18,,,,shape_1816
37_2,FULLW,37_2_PM_19,,,,shape_1817
38_1,FULLW,38_1_PM_1,,,,shape_1818
38_1,FULLW,38_1_PM_2,,,,shape_1819
38_1,FULLW,38_1_PM_3,,,,shape_1820
38_1,FULLW,38_1_PM_4,,,,shape_1821
38_1,FULLW,38_1_PM_5,,,,shape_1822
38_1,FULLW,38_1_PM_6,,,,shape_1823
38_1,FULLW,38_1_PM_7,,,,shape_1824
38_1,FULLW,38_1_PM_8,,,,shape_1825
38_1,FULLW,38_1_PM_9,,,,shape_1826
38_1,FULLW,38_1_PM_10,,,,shape_1827
38_1,FULLW,38_1_PM_11,,,,shape_1828
38_1,FULLW,38_1_PM_12,,,,shape_1829
38_1,FULLW,38_1_PM_13,,,,shape_1830
38_1,FULLW,38_1_PM_14,,,,shape_1831
38_2,FULLW,38_2_PM_1,,,,shape_1832
38_2,FULLW,38_2_PM_2,,,,shape_1833
38_2,FULLW,38_2_PM_3,,,,shape_1834
38_2,FULLW,38_2_PM_4,,,,shape_1835
38_2,FULLW,38_2_PM_5,,,,shape_1836
38_2,FULLW,38_2_PM_6,,,,shape_1837
38_2,FULLW,38_2_PM_7,,,,shape_1838
38_2,FULLW,38_2_PM_8,,,,shape_1839
38_2,FULLW,38_2_PM_9,,,,shape_1840
38_2,FULLW,38_2_PM_10,,,,shape_1841
38_2,FULLW,38_2_PM_11,,,,shape_1842
38_2,FULLW,38_2_PM_12,,,,shape_1843
38_2,FULLW,38_2_PM_13,,,,shape_1844
38_2,FULLW,38_2_PM_14,,,,shape_1845
39_1,FULLW,39_1_PM_1,,,,shape_1846
39_1,FULLW,39_1_PM_2,,,,shape_1847
39_1,FULLW,39_1_PM_3,,,,shape_1848
39_1,FULLW,39_1_PM_4,,,,shape_1849
39_1,FULLW,39_1_PM_5,,,,shape_1850
39_1,FULLW,39_1_PM_6,,,,shape_1851
39_1,FULLW,39_1_PM_7,,,,shape_1852
39_1,FULLW,39_1_PM_8,,,,shape_1853
39_1,FULLW,39_1_PM_9,,,,shape_1854
39_1,FULLW,39_1_PM_10,,,,shape_1855
39_1,FULLW,39_1_PM_11,,,,shape_1856
39_1,FULLW,39_1_PM_12,,,,shape_1857
39_1,FULLW,39_1_PM_13,,,,shape_1858
39_1,FULLW,39_1_PM_14,,,,shape_1859
39_1,FULLW,39_1_PM_15,,,,shape_1860
39_1,FULLW,39_1_PM_16,,,,shape_1861
39_1,FULLW,39_1_PM_17,,,,shape_1862
39_1,FULLW,39_1_PM_18,,,,shape_1863
39_1,FULLW,39_1_PM_19,,,,shape_1864
39_1,FULLW,39_1_PM_20,,,,shape_1865
39_1,FULLW,39_1_PM_21,,,,shape_1866
39_1,FULLW,39_1_PM_22,,,,shape_1867
39_1,FULLW,39_1_PM_23,,,,shape_1868
39_1,FULLW,39_1_PM_24,,,,shape_1869
39_1,FULLW,39_1_PM_25,,,,shape_1870
39_1,FULLW,39_1_PM_26,,,,shape_1871
39_2,FULLW,39_2_PM_1,,,,shape_1872
39_2,FULLW,39_2_PM_2,,,,shape_1873
39_2,FULLW,39_2_PM_3,,,,shape_1874
39_2,FULLW,39_2_PM_4,,,,shape_1875
39_2,FULLW,39_2_PM_5,,,,shape_1876
39_2,FULLW,39_2_PM_6,,,,shape_1877
39_2,FULLW,39_2_PM_7,,,,shape_1878
39_2,FULLW,39_2_PM_8,,,,shape_1879
39_2,FULLW,39_2_PM_9,,,,shape_1880
39_2,FULLW,39_2_PM_10,,,,shape_1881
39_2,FULLW,39_2_PM_11,,,,shape_1882
39_2,FULLW,39_2_PM_12,,,,shape_1883
39_2,FULLW,39_2_PM_13,,,,shape_1884
39_2,FULLW,39_2_PM_14,,,,shape_1885
39_2,FULLW,39_2_PM_15,,,,shape_1886
39_2,FULLW,39_2_PM_16,,,,shape_1887
39_2,FULLW,39_2_PM_17,,,,shape_1888
39_2,FULLW,39_2_PM_18,,,,shape_1889
39_2,FULLW,39_2_PM_19,,,,shape_1890
39_2,FULLW,39_2_PM_20,,,,shape_1891
39_2,FULLW,39_2_PM_21,,,,shape_1892
39_2,FULLW,39_2_PM_22,,,,shape_1893
39_2,FULLW,39_2_PM_23,,,,shape_1894
39_2,FULLW,39_2_PM_24,,,,shape_1895
39_2,FULLW,39_2_PM_25,,,,shape_1896
39_2,FULLW,39_2_PM_26,,,,shape_1897
40_1,FULLW,40_1_PM_1,,,,shape_1898
40_1,FULLW,40_1_PM_2,,,,shape_1899
40_1,FULLW,40_1_PM_3,,,,shape_1900
40_1,FULLW,40_1_PM_4,,,,shape_1901
40_1,FULLW,40_1_PM_5,,,,shape_1902
40_1,FULLW,40_1_PM_6,,,,shape_1903
40_1,FULLW,40_1_PM_7,,,,shape_1904
40_1,FULLW,40_1_PM_8,,,,shape_1905
40_1,FULLW,40_1_PM_9,,,,shape_1906
40_1,FULLW,40_1_PM_10,,,,shape_1907
40_1,FULLW,40_1_PM_11,,,,shape_1908
40_1,FULLW,40_1_PM_12,,,,shape_1909
40_1,FULLW,40_1_PM_13,,,,shape_1910
40_1,FULLW,40_1_PM_14,,,,shape_1911
40_1,FULLW,40_1_PM_15,,,,shape_1912
40_1,FULLW,40_1_PM_16,,,,shape_1913
40_1,FULLW,40_1_PM_17,,,,shape_1914
40_1,FULLW,40_1_PM_18,,,,shape_1915
40_2,FULLW,40_2_PM_1,,,,shape_1916
40_2,FULLW,40_2_PM_2,,,,shape_1917
40_2,FULLW,40_2_PM_3,,,,shape_1918
40_2,FULLW,40_2_PM_4,,,,shape_1919
40_2,FULLW,40_2_PM_5,,,,shape_1920
40_2,FULLW,40_2_PM_6,,,,shape_1921
40_2,FULLW,40_2_PM_7,,,,shape_1922
40_2,FULLW,40_2_PM_8,,,,shape_1923
40_2,FULLW,40_2_PM_9,,,,shape_1924
40_2,FULLW,40_2_PM_10,,,,shape_1925
40_2,FULLW,40_2_PM_11,,,,shape_1926
40_2,FULLW,40_2_PM_12,,,,shape_1927
40_2,FULLW,40_2_PM_13,,,,shape_1928
40_2,FULLW,40_2_PM_14,,,,shape_1929
40_2,FULLW,40_2_PM_15,,,,shape_1930
40_2,FULLW,40_2_PM_16,,,,shape_1931
40_2,FULLW,40_2_PM_17,,,,shape_1932
40_2,FULLW,40_2_PM_18,,,,shape_1933
41_1,FULLW,41_1_PM_1,,,,shape_1934
41_1,FULLW,41_1_PM_2,,,,shape_1935
41_1,FULLW,41_1_PM_3,,,,shape_1936
41_1,FULLW,41_1_PM_4,,,,shape_1937
41_1,FULLW,41_1_PM_5,,,,shape_1938
41_1,FULLW,41_1_PM_6,,,,shape_1939
41_1,FULLW,41_1_PM_7,,,,shape_1940
41_1,FULLW,41_1_PM_8,,,,shape_1941
41_1,FULLW,41_1_PM_9,,,,shape_1942
41_1,FULLW,41_1_PM_10,,,,shape_1943
41_1,FULLW,41_1_PM_11,,,,shape_1944
41_2,FULLW,41_2_PM_1,,,,shape_1945
41_2,FULLW,41_2_PM_2,,,,shape_1946
41_2,FULLW,41_2_PM_3,,,,shape_1947
41_2,FULLW,41_2_PM_4,,,,shape_1948
41_2,FULLW,41_2_PM_5,,,,shape_1949
41_2,FULLW,41_2_PM_6,,,,shape_1950
41_2,FULLW,41_2_PM_7,,,,shape_1951
41_2,FULLW,41_2_PM_8,,,,shape_1952
41_2,FULLW,41_2_PM_9,,,,shape_1953
41_2,FULLW,41_2_PM_10,,,,shape_1954
41_2,FULLW,41_2_PM_11,,,,shape_1955
42_1,FULLW,42_1_PM_1,,,,shape_1956
42_1,FULLW,42_1_PM_2,,,,shape_1957
42_1,FULLW,42_1_PM_3,,,,shape_1958
42_1,FULLW,42_1_PM_4,,,,shape_1959
42_1,FULLW,42_1_PM_5,,,,shape_1960
42_1,FULLW,42_1_PM_6,,,,shape_1961
42_1,FULLW,42_1_PM_7,,,,shape_1962
42_1,FULLW,42_1_PM_8,,,,shape_1963
42_1,FULLW,42_1_PM_9,,,,shape_1964
42_1,FULLW,42_1_PM_10,,,,shape_1965
42_1,FULLW,42_1_PM_11,,,,shape_1966
42_2,FULLW,42_2_PM_1,,,,shape_1967
42_2,FULLW,42_2_PM_2,,,,shape_1968
42_2,FULLW,42_2_PM_3,,,,shape_1969
42_2,FULLW,42_2_PM_4,,,,shape_1970
42_2,FULLW,42_2_PM_5,,,,shape_1971
42_2,FULLW,42_2_PM_6,,,,shape_1972
42_2,FULLW,42_2_PM_7,,,,shape_1973
42_2,FULLW,42_2_PM_8,,,,shape_1974
42_2,FULLW,42_2_PM_9,,,,shape_1975
42_2,FULLW,42_2_PM_10,,,,shape_1976
42_2,FULLW,42_2_PM_11,,,,shape_1977
43_1,FULLW,43_1_PM_1,,,,shape_1978
43_1,FULLW,43_1_PM_2,,,,shape_1979
43_1,FULLW,43_1_PM_3,,,,shape_1980
43_1,FULLW,43_1_PM_4,,,,shape_1981
43_1,FULLW,43_1_PM_5,,,,shape_1982
43_1,FULLW,43_1_PM_6,,,,shape_1983
43_1,FULLW,43_1_PM_7,,,,shape_1984
43_1,FULLW,43_1_PM_8,,,,shape_1985
43_1,FULLW,43_1_PM_9,,,,shape_1986
43_1,FULLW,43_1_PM_10,,,,shape_1987
43_1,FULLW,43_1_PM_11,,,,shape_1988
43_2,FULLW,43_2_PM_1,,,,shape_1989
43_2,FULLW,43_2_PM_2,,,,shape_1990
43_2,FULLW,43_2_PM_3,,,,shape_1991
43_2,FULLW,43_2_PM_4,,,,shape_1992
43_2,FULLW,43_2_PM_5,,,,shape_1993
43_2,FULLW,43_2_PM_6,,,,shape_1994
43_2,FULLW,43_2_PM_7,,,,shape_1995
43_2,FULLW,43_2_PM_8,,,,shape_1996
43_2,FULLW,43_2_PM_9,,,,shape_1997
43_2,FULLW,43_2_PM_10,,,,shape_1998
43_2,FULLW,43_2_PM_11,,,,shape_1999
44_1,FULLW,44_1_PM_1,,,,shape_2000
44_1,FULLW,44_1_PM_2,,,,shape_2001
44_1,FULLW,44_1_PM_3,,,,shape_2002
44_1,FULLW,44_1_PM_4,,,,shape_2003
44_1,FULLW,44_1_PM_5,,,,shape_2004
44_1,FULLW,44_1_PM_6,,,,shape_2005
44_1,FULLW,44_1_PM_7,,,,shape_2006
44_1,FULLW,44_1_PM_8,,,,shape_2007
44_1,FULLW,44_1_PM_9,,,,shape_2008
44_1,FULLW,44_1_PM_10,,,,shape_2009
44_1,FULLW,44_1_PM_11,,,,shape_2010
44_2,FULLW,44_2_PM_1,,,,shape_2011
44_2,FULLW,44_2_PM_2,,,,shape_2012
44_2,FULLW,44_2_PM_3,,,,shape_2013
44_2,FULLW,44_2_PM_4,,,,shape_2014
44_2,FULLW,44_2_PM_5,,,,shape_2015
44_2,FULLW,44_2_PM_6,,,,shape_2016
44_2,FULLW,44_2_PM_7,,,,shape_2017
44_2,FULLW,44_2_PM_8,,,,shape_2018
44_2,FULLW,44_2_PM_9,,,,shape_2019
44_2,FULLW,44_2_PM_10,,,,shape_2020
44_2,FULLW,44_2_PM_11,,,,shape_2021
45_1,FULLW,45_1_PM_1,,,,shape_2022
45_1,FULLW,45_1_PM_2,,,,shape_2023
45_1,FULLW,45_1_PM_3,,,,shape_2024
45_1,FULLW,45_1_PM_4,,,,shape_2025
45_1,FULLW,45_1_PM_5,,,,shape_2026
45_1,FULLW,45_1_PM_6,,,,shape_2027
45_1,FULLW,45_1_PM_7,,,,shape_2028
45_1,FULLW,45_1_PM_8,,,,shape_2029
45_1,FULLW,45_1_PM_9,,,,shape_2030
45_1,FULLW,45_1_PM_10,,,,shape_2031
45_1,FULLW,45_1_PM_11,,,,shape_2032
45_2,FULLW,45_2_PM_1,,,,shape_2033
45_2,FULLW,45_2_PM_2,,,,shape_2034
45_2,FULLW,45_2_PM_3,,,,shape_2035
45_2,FULLW,45_2_PM_4,,,,shape_2036
45_2,FULLW,45_2_PM_5,,,,shape_2037
45_2,FULLW,45_2_PM_6,,,,shape_2038
45_2,FULLW,45_2_PM_7,,,,shape_2039
45_2,FULLW,45_2_PM_8,,,,shape_2040
45_2,FULLW,45_2_PM_9,,,,shape_2041
45_2,FULLW,45_2_PM_10,,,,shape_2042
45_2,FULLW,45_2_PM_11,,,,shape_2043
46_1,FULLW,46_1_PM_1,,,,shape_2044
46_1,FULLW,46_1_PM_2,,,,shape_2045
46_1,FULLW,46_1_PM_3,,,,shape_2046
46_1,FULLW,46_1_PM_4,,,,shape_2047
46_1,FULLW,46_1_PM_5,,,,shape_2048
46_1,FULLW,46_1_PM_6,,,,shape_2049
46_1,FULLW,46_1_PM_7,,,,shape_2050
46_1,FULLW,46_1_PM_8,,,,shape_2051
46_1,FULLW,46_1_PM_9,,,,shape_2052
46_1,FULLW,46_1_PM_10,,,,shape_2053
46_1,FULLW,46_1_PM_11,,,,shape_2054
46_2,FULLW,46_2_PM_1,,,,shape_2055
46_2,FULLW,46_2_PM_2,,,,shape_2056
46_2,FULLW,46_2_PM_3,,,,shape_2057
46_2,FULLW,46_2_PM_4,,,,shape_2058
46_2,FULLW,46_2_PM_5,,,,shape_2059
46_2,FULLW,46_2_PM_6,,,,shape_2060
46_2,FULLW,46_2_PM_7,,,,shape_2061
46_2,FULLW,46_2_PM_8,,,,shape_2062
46_2,FULLW,46_2_PM_9,,,,shape_2063
46_2,FULLW,46_2_PM_10,,,,shape_2064
46_2,FULLW,46_2_PM_11,,,,shape_2065
47A_1,FULLW,47A_1_PM_1,,,,shape_2066
47A_1,FULLW,47A_1_PM_2,,,,shape_2067
47A_1,FULLW,47A_1_PM_3,,,,shape_2068
47A_1,FULLW,47A_1_PM_4,,,,shape_2069
47A_1,FULLW,47A_1_PM_5,,,,shape_2070
47A_1,FULLW,47A_1_PM_6,,,,shape_2071
47A_1,FULLW,47A_1_PM_7,,,,shape_2072
47A_1,FULLW,47A_1_PM_8,,,,shape_2073
47A_1,FULLW,47A_1_PM_9,,,,shape_2074
47A_1,FULLW,47A_1_PM_10,,,,shape_2075
47A_1,FULLW,47A_1_PM_11,,,,shape_2076
47A_2,FULLW,47A_2_PM_1,,,,shape_2077
47A_2,FULLW,47A_2_PM_2,,,,shape_2078
47A_2,FULLW,47A_2_PM_3,,,,shape_2079
47A_2,FULLW,47A_2_PM_4,,,,shape_2080
47A_2,FULLW,47A_2_PM_5,,,,shape_2081
47A_2,FULLW,47A_2_PM_6,,,,shape_2082
47A_2,FULLW,47A_2_PM_7,,,,shape_2083
47A_2,FULLW,47A_2_PM_8,,,,shape_2084
47A_2,FULLW,47A_2_PM_9,,,,shape_2085
47A_2,FULLW,47A_2_PM_10,,,,shape_2086
47A_2,FULLW,47A_2_PM_11,,,,shape_2087
47B_1,FULLW,47B_1_PM_1,,,,shape_2088
47B_1,FULLW,47B_1_PM_2,,,,shape_2089
47B_1,FULLW,47B_1_PM_3,,,,shape_2090
47B_1,FULLW,47B_1_PM_4,,,,shape_2091
47B_1,FULLW,47B_1_PM_5,,,,shape_2092
47B_1,FULLW,47B_1_PM_6,,,,shape_2093
47B_1,FULLW,47B_1_PM_7,,,,shape_2094
47B_1,FULLW,47B_1_PM_8,,,,shape_2095
47B_1,FULLW,47B_1_PM_9,,,,shape_2096
47B_1,FULLW,47B_1_PM_10,,,,shape_2097
47B_1,FULLW,47B_1_PM_11,,,,shape_2098
47B_2,FULLW,47B_2_PM_1,,,,shape_2099
47B_2,FULLW,47B_2_PM_2,,,,shape_2100
47B_2,FULLW,47B_2_PM_3,,,,shape_2101
47B_2,FULLW,47B_2_PM_4,,,,shape_2102
47B_2,FULLW,47B_2_PM_5,,,,shape_2103
47B_2,FULLW,47B_2_PM_6,,,,shape_2104
47B_2,FULLW,47B_2_PM_7,,,,shape_2105
47B_2,FULLW,47B_2_PM_8,,,,shape_2106
47B_2,FULLW,47B_2_PM_9,,,,shape_2107
47B_2,FULLW,47B_2_PM_10,,,,shape_2108
47B_2,FULLW,47B_2_PM_11,,,,shape_2109
48_1,FULLW,48_1_PM_1,,,,shape_2110
48_1,FULLW,48_1_PM_2,,,,shape_2111
48_1,FULLW,48_1_PM_3,,,,shape_2112
48_1,FULLW,48_1_PM_4,,,,shape_2113
48_1,FULLW,48_1_PM_5,,,,shape_2114
48_1,FULLW,48_1_PM_6,,,,shape_2115
48_1,FULLW,48_1_PM_7,,,,shape_2116
48_1,FULLW,48_1_PM_8,,,,shape_2117
48_1,FULLW,48_1_PM_9,,,,shape_2118
48_1,FULLW,48_1_PM_10,,,,shape_2119
48_1,FULLW,48_1_PM_11,,,,shape_2120
48_1,FULLW,48_1_PM_12,,,,shape_2121
48_1,FULLW,48_1_PM_13,,,,shape_2122
48_2,FULLW,48_2_PM_1,,,,shape_2123
48_2,FULLW,48_2_PM_2,,,,shape_2124
48_2,FULLW,48_2_PM_3,,,,shape_2125
48_2,FULLW,48_2_PM_4,,,,shape_2126
48_2,FULLW,48_2_PM_5,,,,shape_2127
48_2,FULLW,48_2_PM_6,,,,shape_2128
48_2,FULLW,48_2_PM_7,,,,shape_2129
48_2,FULLW,48_2_PM_8,,,,shape_2130
48_2,FULLW,48_2_PM_9,,,,shape_2131
48_2,FULLW,48_2_PM_10,,,,shape_2132
48_2,FULLW,48_2_PM_11,,,,shape_2133
48_2,FULLW,48_2_PM_12,,,,shape_2134
48_2,FULLW,48_2_PM_13,,,,shape_2135
49_1,FULLW,49_1_PM_1,,,,shape_2136
49_1,FULLW,49_1_PM_2,,,,shape_2137
49_1,FULLW,49_1_PM_3,,,,shape_2138
49_1,FULLW,49_1_PM_4,,,,shape_2139
49_1,FULLW,49_1_PM_5,,,,shape_2140
49_1,FULLW,49_1_PM_6,,,,shape_2141
49_1,FULLW,49_1_PM_7,,,,shape_2142
49_1,FULLW,49_1_PM_8,,,,shape_2143
49_1,FULLW,49_1_PM_9,,,,shape_2144
49_1,FULLW,49_1_PM_10,,,,shape_2145
49_1,FULLW,49_1_PM_11,,,,shape_2146
49_1,FULLW,49_1_PM_12,,,,shape_2147
49_1,FULLW,49_1_PM_13,,,,shape_2148
49_1,FULLW,49_1_PM_14,,,,shape_2149
49_1,FULLW,49_1_PM_15,,,,shape_2150
49_1,FULLW,49_1_PM_16,,,,shape_2151
49_1,FULLW,49_1_PM_17,,,,shape_2152
49_1,FULLW,49_1_PM_18,,,,shape_2153
49_1,FULLW,49_1_PM_19,,,,shape_2154
49_1,FULLW,49_1_PM_20,,,,shape_2155
49_1,FULLW,49_1_PM_21,,,,shape_2156
49_2,FULLW,49_2_PM_1,,,,shape_2157
49_2,FULLW,49_2_PM_2,,,,shape_2158
49_2,FULLW,49_2_PM_3,,,,shape_2159
49_2,FULLW,49_2_PM_4,,,,shape_2160
49_2,FULLW,49_2_PM_5,,,,shape_2161
49_2,FULLW,49_2_PM_6,,,,shape_2162
49_2,FULLW,49_2_PM_7,,,,shape_2163
49_2,FULLW,49_2_PM_8,,,,shape_2164
49_2,FULLW,49_2_PM_9,,,,shape_2165
49_2,FULLW,49_2_PM_10,,,,shape_2166
49_2,FULLW,49_2_PM_11,,,,shape_2167
49_2,FULLW,49_2_PM_12,,,,shape_2168
49_2,FULLW,49_2_PM_13,,,,shape_2169
49_2,FULLW,49_2_PM_14,,,,shape_2170
49_2,FULLW,49_2_PM_15,,,,shape_2171
49_2,FULLW,49_2_PM_16,,,,shape_2172
49_2,FULLW,49_2_PM_17,,,,shape_2173
49_2,FULLW,49_2_PM_18,,,,shape_2174
49_2,FULLW,49_2_PM_19,,,,shape_2175
49_2,FULLW,49_2_PM_20,,,,shape_2176
49_2,FULLW,49_2_PM_21,,,,shape_2177
50_1,FULLW,50_1_PM_1,,,,shape_2178
50_1,FULLW,50_1_PM_2,,,,shape_2179
50_1,FULLW,50_1_PM_3,,,,shape_2180
50_1,FULLW,50_1_PM_4,,,,shape_2181
50_1,FULLW,50_1_PM_5,,,,shape_2182
50_1,FULLW,50_1_PM_6,,,,shape_2183
50_1,FULLW,50_1_PM_7,,,,shape_2184
50_1,FULLW,50_1_PM_8,,,,shape_2185
50_1,FULLW,50_1_PM_9,,,,shape_2186
50_1,FULLW,50_1_PM_10,,,,shape_2187
50_1,FULLW,50_1_PM_11,,,,shape_2188
50_1,FULLW,50_1_PM_12,,,,shape_2189
50_1,FULLW,50_1_PM_13,,,,shape_2190
50_2,FULLW,50_2_PM_1,,,,shape_2191
50_2,FULLW,50_2_PM_2,,,,shape_2192
50_2,FULLW,50_2_PM_3,,,,shape_2193
50_2,FULLW,50_2_PM_4,,,,shape_2194
50_2,FULLW,50_2_PM_5,,,,shape_2195
50_2,FULLW,50_2_PM_6,,,,shape_2196
50_2,FULLW,50_2_PM_7,,,,shape_2197
50_2,FULLW,50_2_PM_8,,,,shape_2198
50_2,FULLW,50_2_PM_9,,,,shape_2199
50_2,FULLW,50_2_PM_10,,,,shape_2200
50_2,FULLW,50_2_PM_11,,,,shape_2201
50_2,FULLW,50_2_PM_12,,,,shape_2202
50_2,FULLW,50_2_PM_13,,,,shape_2203
51_1,FULLW,51_1_PM_1,,,,shape_2204
51_1,FULLW,51_1_PM_2,,,,shape_2205
51_1,FULLW,51_1_PM_3,,,,shape_2206
51_1,FULLW,51_1_PM_4,,,,shape_2207
51_1,FULLW,51_1_PM_5,,,,shape_2208
51_1,FULLW,51_1_PM_6,,,,shape_2209
51_1,FULLW,51_1_PM_7,,,,shape_2210
51_1,FULLW,51_1_PM_8,,,,shape_2211
